section	hex	field	classification	de_preview	baynes_preview
oracle	59	line:6	translation_pair	Er löst sein Blut auf. Weggehen, Sichfernhalten, Hinausgehen ist ohne Makel. Das Auflösen des Blutes bedeutet auflösen, …	He dissolves his blood. Departing, keeping at a distance, going out, Is without blame.
ten_wings	59	judgment_ten_wings	translation_pair	Die Auflösung: Gelingen. Das Feste kommt und erschöpft sich nicht. Das Weiche bekommt einen Platz im Außeren, und der Ob…	The text of this hexagram resembles that of Ts'ui, GATHERING TOGETHER (45). In the latter, the subject is the bringing t…
ten_wings	59	image_ten_wings	translation_pair	Der Wind fährt über das Wasser: das Bild der Auflösung. So opferten die alten Könige dem Herrn und bauten Tempel. Auch h…	In the autumn and winter, water begins to freeze into ice. When the warm breezes of spring come, the rigidity is dissolv…
ten_wings	59	line:1_ten_wings	translation_pair	Das Heil der Anfangssechs beruht auf ihrer Hingebung. Das starke Pferd ist die Neun auf zweitem Platz. Kan bedeutet ein …	It is important that disunion should be overcome at the outset, before it has become complete—that the clouds should be …
ten_wings	59	line:2_ten_wings	translation_pair	Bei der Auflösung läuft er seiner Stütze zu"" und erlangt so, was er wünscht. Das Kernzeichen Dschen bedeutet Fuß und ras…	When an individual discovers within himself the beginnings of alienation from others, of misanthropy and ill humor, he m…
ten_wings	59	line:3_ten_wings	translation_pair	Er löst sein Ich auf."" Sein Wille ist nach außen gerichtet. Der Strich ist schwach auf starkem Platz, da wäre Reue das G…	Under certain circumstances, a man's work may become so difficult that he can no longer think of himself. He must set as…
ten_wings	59	line:4_ten_wings	translation_pair	""Er löst sich von seiner Schar. Erhabenes Heil!"" Sein Licht ist groß. Das untere Zeichen ist als umgewandeltes Kun anzus…	When we are working at a task that affects the general welfare, we must leave all private friendships out of account. On…
ten_wings	59	line:5_ten_wings	translation_pair	Ein König weilt ohne Makel."" Er ist an seinem rechten Platz. Das Zusammentreffen des Windes mit dem Wasser löst dieses a…	In times of general dispersion and separation, a great idea provides a focal point for the organization of recovery. Jus…
ten_wings	59	line:6_ten_wings	translation_pair	Er löst sein Blut auf."" Damit entfernt er sich von Schaden. Kan ist Blut. Der Wind löst auf. So wird die Gelegenheit zum…	The idea of the dissolving of a man's blood means the dispersion of that which might lead to bloodshed and wounds, i.e.,…
ten_wings	59	sequence	de_only	Auf die Freude folgt die Zerstreuung. Darum folgt darauf das Zeichen: die Auflösung. Auflösung bedeutet Auseinander- geh…	
oracle	60	intro	translation_pair	60. DSIA / DIE BESCHRANKUNG oben Kan, das Abgründige, das Wasser unten Dui, das Heitere, der See er See hat einen beschr…	A lake occupies a limited space. When more water comes into it, it overflows. Therefore limits must be set for the water…
oracle	60	judgment	translation_pair	Beschränkung: Gelingen. Bittere Beschränkung darf man nicht beharrlich üben.	LIMITATION. Success. Galling limitation must not be persevered in.
oracle	60	image	translation_pair	Oberhalb des Sees ist Wasser: Das Bild der Beschränkung. So schafft der Edle Zahl und Maß und untersucht, Was Tugend und…	Water over lake: the image of LIMITATION. Thus the superior man Creates number and measure, And examines the nature of v…
oracle	60	line:1	translation_pair	Nicht zu Tür und Hof hinausgehen ist kein Makel. Oft möchte man etwas unternehmen, sieht sich aber unübersteigbaren Schr…	Not going out of the door and the courtyard Is without blame.
oracle	60	line:2	translation_pair	Nicht zu Tor und Hof hinausgehen bringt Unheil. Wenn die Zeit des Handelns gekommen ist, gilt es rasches Zugreifen. Wie …	Not going out of the gate and the courtyard Brings misfortune.
oracle	60	line:3	translation_pair	Wer keine Beschränkung kennt, wird zu klagen haben. Kein Makel. Wenn man nur auf Freuden und Genuß bedacht ist, verliert…	He who knows no limitation Will have cause to lament. No blame.
oracle	60	line:4	translation_pair	Zufriedene Beschränkung. Gelingen. Jede Beschränkung hat ihren Wert. Aber wenn diese Beschränkung noch dauernde Anstreng…	Contented limitation. Success.
oracle	60	line:5	translation_pair	Süße Beschränkung bringt Heil. Hingehen bringt Achtung. Die Beschränkung muß in der richtigen Weise durchgeführt werden,…	Sweet limitation brings good fortune. Going brings esteem.
oracle	60	line:6	translation_pair	Bittere Beschränkung: Beharrlichkeit bringt Unheil. Reue schwindet. Wenn man zu streng ist in der Beschränkung, so halte…	Galling limitation. Perseverance brings misfortune. Remorse disappears.
ten_wings	60	judgment_ten_wings	translation_pair	,,Beschränkung: Gelingen."" Die Festen und Weichen sind gleich verteilt, und die Festen haben die Mitte erlangt. ,,Bitter…	Limitations are troublesome, but they are effective. If we live economically in normal times, we are prepared for times …
ten_wings	60	image_ten_wings	translation_pair	- Oberhalb des Sees ist Wasser: das Bild der Beschränkung. So schafft der Edle Zahl und Maß und untersucht, was Tugend u…	A lake is something limited. Water is inexhaustible. A lake can contain only a definite amount of the infinite quantity …
ten_wings	60	line:1_ten_wings	translation_pair	Nicht zu Tür und Hof hinausgehen"" ist ein Zeichen, daß man weiß, was offen und zu ist. Der Strich steht ganz am Anfang. …	Often a man who would like to undertake something finds himself confronted by insurmountable limitations. Then he must k…
ten_wings	60	line:2_ten_wings	translation_pair	Nicht zu Tor und Hof hinausgehen bringt Unheil."" Denn man versäumt die höchste Zeit. Hier ist die Lage anders. Man hat v…	When the time for action has come, the moment must be quickly seized. Just as water first collects in a lake without flo…
ten_wings	60	line:3_ten_wings	translation_pair	An der Klage über das Versäumnis der Beschränkung-wer ist da schuld? Die Sechs auf drittem Platz ist schwach und steht a…	If an individual is bent only on pleasures and enjoyment, it is easy for him to lose his sense of the limits that are ne…
ten_wings	60	line:4_ten_wings	translation_pair	Das Gelingen zufriedener Beschränkung kommt davon, daß man den Weg des Oberen empfängt. Der korrekte, weiche Strich steh…	Every limitation has its value, but a limitation that requires persistent effort entails a cost of too much energy. When…
ten_wings	60	line:5_ten_wings	translation_pair	Das Heil der süßen Beschränkung kommt davon, daß man zentral auf seinem Platz weilt. Die zentrale, starke und korrekte H…	The limitation must be carried out in the right way if it is to be effective. If we seek to impose restrictions on other…
ten_wings	60	line:6_ten_wings	translation_pair	Bittere Beschränkung. Beharrlichkeit bringt Unheil."" Ihr Weg erschöpft sich. Hier am Ende der Zeit der Beschränkung soll…	If one is too severe in setting up restrictions, people will not endure them. The more consistent such severity, the wor…
ten_wings	60	sequence	de_only	Die Dinge können nicht dauernd auseinander sein, darum folgt darauf das Zeichen: die Beschränkung.	
oracle	61	intro	translation_pair	​61. DSCHUNG FU / INNERE WAHRHEIT oben Sun, das Sanfte, der Wind unten Dui, das Heitere, der See Ü ber dem See weht der …	The wind blows over the lake and stirs the surface of the water. Thus visible effects of the invisible manifest themselv…
oracle	61	judgment	translation_pair	Innere Wahrheit: Schweine und Fische. Heil! Fördernd ist es, das große Wasser zu durchqueren. Fördernd ist Beharrlichkei…	INNER TRUTH. Pigs and fishes. Good fortune. It furthers one to cross the great water. Perseverance furthers.
oracle	61	image	translation_pair	Über dem See ist der Wind: Das Bild der inneren Wahrheit. So bespricht der Edle die Strafsachen, Um Hinrichtungen aufzuh…	Wind over lake: the image of INNER TRUTH. Thus the superior man discusses criminal cases In order to delay executions.
oracle	61	line:1	translation_pair	Bereitsein bringt Heil. Sind Hintergedanken da, so ist das beunruhigend. Die Hauptsache für die Kraft innerer Wahrheit i…	Being prepared brings good fortune. If there are secret designs, it is disquieting.
oracle	61	line:2	translation_pair	Ein rufender Kranich im Schatten. Sein Junges antwortet ihm. Ich habe einen guten Becher. Ich will ihn mit dir teilen. H…	A crane calling in the shade. Its young answers it. I have a good goblet. I will share it with you.
oracle	61	line:3	translation_pair	Er findet einen Genossen, bald trommelt er, bald hört er auf, Bald schluchzt er, bald singt er. Hier ist die Kraftquelle…	He finds a comrade. Now he beats the drum, now he stops. Now he sobs, now he sings.
oracle	61	line:4	translation_pair	Der Mond, der beinahe voll ist. Das Gespannpferd geht verloren. Kein Makel. Um die Kraft der inneren Wahrheit zu steiger…	The moon nearly at the full. The team horse goes astray. No blame.
oracle	61	line:5	translation_pair	Er besitzt Wahrheit, die verkettet. Kein Makel. Hier ist der Herr gezeichnet, der durch die Kraft seines Wesens alles zu…	He possesses truth, which links together. No blame.
oracle	61	line:6	translation_pair	Hahnenruf, der zum Himmel dringt. Beharrlichkeit bringt Unheil! Der Hahn ist zuverlässig. Er ruft, wenn es Morgen wird. …	Cockcrow penetrating to heaven. Perseverance brings misfortune.
ten_wings	61	judgment_ten_wings	translation_pair	Innere Wahrheit. Die Weichen sind im Innern, und doch halten die Starken die Mitte. Heiter und sanft: dadurch wird wahrh…	Pigs and fishes are the least intelligent of all animals and therefore the most difficult to influence. The force of inn…
ten_wings	61	image_ten_wings	translation_pair	Über dem See ist der Wind: das Bild der inneren Wahrheit. So bespricht der Edle die Strafsachen, um Hinrichtungen aufzuh…	Wind stirs water by penetrating it. Thus the superior man, when obliged to judge the mistakes of men, tries to penetrate…
ten_wings	61	line:1_ten_wings	translation_pair	Das Bereitsein der Anfangsneun bringt Heil: Der Wille hat sich noch nicht verändert. Das Zeichen, das mit ""bereit"" übers…	The force of inner truth depends chiefly on inner stability and preparedness. From this state of mind springs the correc…
ten_wings	61	line:2_ten_wings	translation_pair	Sein Junges antwortet ihm."" Das ist die Zuneigung des innersten Herzens. Der Kranich ist ein Seevogel, der im Herbst ruf…	This refers to the involuntary influence of a man's inner being upon persons of kindred spirit. The crane need not show …
ten_wings	61	line:3_ten_wings	translation_pair	Bald trommelt er, bald hört er auf."" Der Platz ist nicht der gebührende. Eine weiche Linie auf festem Platz auf dem Gipf…	Here the source of a man's strength lies not in himself but in his relation to other people. No matter how close to them…
ten_wings	61	line:4_ten_wings	translation_pair	""Das Gespannpferd geht verloren."" Er trennt sich von seiner Art und wendet sich nach oben. Das Gespannpferd ist die Sech…	To intensify the power of inner truth, a man must always turn to his superior, from whom he can receive enlightenment as…
ten_wings	61	line:5_ten_wings	translation_pair	""Er besitzt Wahrheit, die verkettet."" Der Platz ist korrekt und gebührend. Das Verketten als Bild kommt von der Bedeutun…	This describes the ruler who holds all elements together by the power of his personality. Only when the strength of his …
ten_wings	61	line:6_ten_wings	translation_pair	Hahnenruf, der zum Himmel dringt."" "" Wie könnte der lange dauern! Sun hat als Tier den Hahn. Der Hahn will zum Himmel fl…	The cock is dependable. It crows at dawn. But it cannot itself fly to heaven. It just crows. A man may count on mere wor…
ten_wings	61	sequence	de_only	Indem die Dinge beschränkt werden, werden sie zuverlässig gemacht. Darum folgt darauf das Zeichen: Innere Wahrheit.	
oracle	62	intro	translation_pair	​62. SIAU GO DES KLEINEN ÜBERGEWICHT oben Dschen, das Erregende, der Donner unten Gen, das Stillehalten, der Berg W ähre…	While in the hexagram Ta Kuo, PREPONDERANCE OF THE GREAT (28), the strong lines preponderate and are within, inclosed be…
oracle	62	judgment	translation_pair	Des Kleinen Übergewicht. Gelingen. Fördernd ist Beharrlichkeit. Man mag kleine Dinge tun, man soll nicht große Dinge tun…	PREPONDERANCE OF THE SMALL. Success. Perseverance furthers. Small things may be done; great things should not be done. T…
oracle	62	image	translation_pair	Auf dem Berg ist der Donner: Das Bild von des Kleinen Übergewicht. So legt der Edle im Wandel Das Übergewicht auf die Eh…	Thunder on the mountain: The image of PREPONDERANCE OF THE SMALL. Thus in his conduct the superior man gives preponderan…
